1636214400000,2021-11-06 16:00:00,ETH/USDT,4398.57000000,4410.20000000,4382.53000000,4410.00000000,9774.41750000,42984946.80626200,23392
1636210800000,2021-11-06 15:00:00,ETH/USDT,4398.01000000,4408.05000000,4390.00000000,4398.57000000,7655.30460000,33684338.78741100,23039
1636207200000,2021-11-06 14:00:00,ETH/USDT,4382.61000000,4409.98000000,4367.93000000,4398.00000000,10126.59900000,44419777.28874800,30964
1636203600000,2021-11-06 13:00:00,ETH/USDT,4362.84000000,4402.01000000,4359.46000000,4382.62000000,13411.91760000,58763807.57222700,44400
1636200000000,2021-11-06 12:00:00,ETH/USDT,4369.53000000,4378.20000000,4326.17000000,4362.84000000,27771.65670000,120947505.43489200,68303
1636196400000,2021-11-06 11:00:00,ETH/USDT,4390.43000000,4397.15000000,4338.97000000,4369.52000000,39541.34920000,172871731.50044100,108330
1636192800000,2021-11-06 10:00:00,ETH/USDT,4462.05000000,4469.17000000,4388.04000000,4390.44000000,28180.96180000,124661983.06155100,81996
1636189200000,2021-11-06 09:00:00,ETH/USDT,4471.14000000,4481.53000000,4461.65000000,4462.08000000,6157.24140000,27537192.23140300,18042
1636185600000,2021-11-06 08:00:00,ETH/USDT,4471.72000000,4495.67000000,4463.28000000,4471.15000000,11474.22160000,51404877.09210600,27783
1636182000000,2021-11-06 07:00:00,ETH/USDT,4489.11000000,4491.79000000,4457.05000000,4471.72000000,10726.74420000,47951058.35349100,27856
1636178400000,2021-11-06 06:00:00,ETH/USDT,4507.02000000,4513.43000000,4484.64000000,4489.11000000,7423.30680000,33382386.70240100,21232
1636174800000,2021-11-06 05:00:00,ETH/USDT,4494.99000000,4515.00000000,4490.95000000,4507.02000000,9460.42500000,42603981.43017000,30601
1636171200000,2021-11-06 04:00:00,ETH/USDT,4491.01000000,4498.87000000,4477.50000000,4495.00000000,6634.74130000,29800061.38559500,18620
1636167600000,2021-11-06 03:00:00,ETH/USDT,4482.54000000,4497.44000000,4474.21000000,4491.01000000,6271.81310000,28127599.18099300,25379
1636164000000,2021-11-06 02:00:00,ETH/USDT,4497.42000000,4504.76000000,4473.15000000,4482.55000000,7412.80370000,33243055.41742600,21590
1636160400000,2021-11-06 01:00:00,ETH/USDT,4498.86000000,4511.70000000,4477.69000000,4497.42000000,10103.10400000,45436644.53805500,35396
1636156800000,2021-11-06 00:00:00,ETH/USDT,4474.24000000,4507.29000000,4455.88000000,4498.86000000,13873.50520000,62135545.77371400,31975
1636153200000,2021-11-05 23:00:00,ETH/USDT,4480.10000000,4482.04000000,4455.70000000,4474.24000000,6988.27260000,31243167.75221200,19397
1636149600000,2021-11-05 22:00:00,ETH/USDT,4461.65000000,4482.00000000,4453.67000000,4480.09000000,5886.12640000,26321781.83911800,23998
1636146000000,2021-11-05 21:00:00,ETH/USDT,4448.65000000,4480.11000000,4447.61000000,4461.65000000,10345.46920000,46193018.30232400,28561
1636142400000,2021-11-05 20:00:00,ETH/USDT,4495.00000000,4496.58000000,4438.80000000,4448.65000000,27311.33190000,121753364.17026300,52834
1636138800000,2021-11-05 19:00:00,ETH/USDT,4500.88000000,4501.52000000,4475.74000000,4495.00000000,10211.87350000,45826228.46588900,26269
1636135200000,2021-11-05 18:00:00,ETH/USDT,4482.92000000,4510.12000000,4476.69000000,4500.88000000,10048.53670000,45206852.62186100,32035
1636131600000,2021-11-05 17:00:00,ETH/USDT,4484.28000000,4500.00000000,4471.84000000,4482.92000000,10207.65190000,45787135.47302000,27272
1636128000000,2021-11-05 16:00:00,ETH/USDT,4462.04000000,4487.01000000,4457.68000000,4484.27000000,9349.96570000,41849867.34352800,34817
1636124400000,2021-11-05 15:00:00,ETH/USDT,4485.00000000,4488.77000000,4450.72000000,4462.04000000,18747.27970000,83740653.02292100,56670
1636120800000,2021-11-05 14:00:00,ETH/USDT,4517.86000000,4527.41000000,4482.61000000,4485.01000000,11729.73140000,52856893.32755100,37241
1636117200000,2021-11-05 13:00:00,ETH/USDT,4496.09000000,4534.99000000,4491.00000000,4517.86000000,13875.05870000,62604172.15428800,40053
1636113600000,2021-11-05 12:00:00,ETH/USDT,4473.58000000,4498.56000000,4452.84000000,4496.09000000,14578.50280000,65306619.15192300,42973
1636110000000,2021-11-05 11:00:00,ETH/USDT,4500.00000000,4515.00000000,4462.00000000,4473.58000000,20080.27150000,90186401.47038800,55680
1636106400000,2021-11-05 10:00:00,ETH/USDT,4509.58000000,4517.76000000,4488.00000000,4499.99000000,15999.56910000,72072847.06142300,41678
1636102800000,2021-11-05 09:00:00,ETH/USDT,4540.68000000,4544.71000000,4496.95000000,4509.59000000,17563.98210000,79409709.98692000,57574
1636099200000,2021-11-05 08:00:00,ETH/USDT,4529.35000000,4541.91000000,4518.36000000,4540.68000000,11719.72360000,53055416.57769800,41666
1636095600000,2021-11-05 07:00:00,ETH/USDT,4529.57000000,4553.93000000,4527.61000000,4529.35000000,13244.69160000,60150035.71052700,45019
1636092000000,2021-11-05 06:00:00,ETH/USDT,4540.93000000,4570.05000000,4527.21000000,4529.57000000,14737.94770000,67100773.05117100,40822
1636088400000,2021-11-05 05:00:00,ETH/USDT,4529.69000000,4540.93000000,4516.20000000,4540.93000000,7426.25320000,33606868.79390400,30215
1636084800000,2021-11-05 04:00:00,ETH/USDT,4542.39000000,4542.84000000,4528.70000000,4529.70000000,9237.18400000,41895934.69409300,26646
1636081200000,2021-11-05 03:00:00,ETH/USDT,4503.55000000,4555.00000000,4503.27000000,4542.40000000,12699.87300000,57619135.93725800,39832
1636077600000,2021-11-05 02:00:00,ETH/USDT,4526.06000000,4532.31000000,4502.90000000,4503.55000000,9857.39620000,44563162.48384100,26372
1636074000000,2021-11-05 01:00:00,ETH/USDT,4473.20000000,4527.58000000,4469.14000000,4526.06000000,9270.74210000,41698068.45851200,27942
1636070400000,2021-11-05 00:00:00,ETH/USDT,4532.31000000,4536.00000000,4468.23000000,4473.19000000,14534.28980000,65455397.37731400,37502
1636066800000,2021-11-04 23:00:00,ETH/USDT,4515.53000000,4537.00000000,4510.31000000,4532.32000000,8212.65850000,37186122.17760000,22343
1636063200000,2021-11-04 22:00:00,ETH/USDT,4521.64000000,4531.93000000,4500.79000000,4515.53000000,10725.06030000,48484403.01245800,27282
1636059600000,2021-11-04 21:00:00,ETH/USDT,4511.58000000,4527.86000000,4501.75000000,4521.64000000,7273.73150000,32856017.00936300,26225
1636056000000,2021-11-04 20:00:00,ETH/USDT,4489.83000000,4524.00000000,4480.00000000,4511.57000000,10737.97350000,48345870.18783400,33259
1636052400000,2021-11-04 19:00:00,ETH/USDT,4443.15000000,4489.83000000,4440.65000000,4489.83000000,10585.58740000,47272673.22170000,32504
1636048800000,2021-11-04 18:00:00,ETH/USDT,4443.02000000,4481.42000000,4420.08000000,4443.15000000,15947.89170000,71027574.64667200,56491
1636045200000,2021-11-04 17:00:00,ETH/USDT,4469.38000000,4481.70000000,4441.18000000,4442.51000000,15624.86420000,69679851.82678000,52670
1636041600000,2021-11-04 16:00:00,ETH/USDT,4480.33000000,4501.00000000,4444.86000000,4469.38000000,27252.46735000,121769095.32508300,77993
1636038000000,2021-11-04 15:00:00,ETH/USDT,4530.70000000,4535.86000000,4459.21000000,4480.33000000,39043.46110000,175241040.06194000,96760
1636034400000,2021-11-04 14:00:00,ETH/USDT,4547.08000000,4580.82000000,4528.33000000,4530.69000000,19310.59290000,88045073.69708700,50989
1636030800000,2021-11-04 13:00:00,ETH/USDT,4536.69000000,4554.69000000,4512.53000000,4547.09000000,17257.54790000,78200799.11942300,42798
1636027200000,2021-11-04 12:00:00,ETH/USDT,4509.29000000,4538.60000000,4501.98000000,4536.70000000,10629.75430000,48076791.38831400,31312
1636023600000,2021-11-04 11:00:00,ETH/USDT,4532.98000000,4542.51000000,4490.00000000,4509.29000000,15281.80040000,68968429.22887500,35359
1636020000000,2021-11-04 10:00:00,ETH/USDT,4525.07000000,4544.51000000,4501.79000000,4532.99000000,16191.83990000,73204585.59746200,34473
